customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsMonthToMonth,ContractStability,IsElectronicCheck,PaymentStability,FinancialRiskScore,TenureRisk,IsNewCustomer,IsVeryNewCustomer,TenureSegment,LifecycleValue,RevenueAcceleration,HasTechSupport,HasOnlineSecurity,HasBackup,ProtectionScore,FullyProtected,NoProtection,ServiceVulnerability,ServiceCount,RevenuePerService,PriceDeviation,IsPriceSensitive,EstimatedMargin,CumulativeProfit,DigitalAdoption,IsStreamingUser,IsPureStreaming,ContractValueAlignment,RiskyNewCustomer,VulnerableHighValue,UnstableCustomer,EarlyServiceOverload,MonthlyCharges_ZScore,TotalCharges_ZScore,ChargesPercentile,TenurePercentile,ExpectedTotalCharges,ChargesConsistency,ChurnRiskScore,RiskCategory,DataSegment,SegmentName
3096-YXENJ,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.65,7082.85,No,0,1.0,0,0.67,0.039599999999999996,0.004441928425934291,0,0,Loyal,6997.25,-0.33409090909090366,1,0,1,3,0,0,0.25,7,13.45625,3.5500000000000114,0,52.650000000000006,3422.2500000000005,0.75,1,0,1,0,0,0,0,1.4254332162235683,2.1195147128927188,0.9517251171375835,0.8480051114581855,6997.25,0.9877683706640945,0.08997048210648356,Low Risk,5,Flight Risks
1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5662.25,No,0,1.0,0,0.67,0.039599999999999996,0.0026941657785782246,0,0,Loyal,5711.95,-1.8076388888888886,1,0,0,2,0,0,0.5,6,11.492857142857144,-18.299999999999997,1,30.450000000000003,2161.9500000000003,0.5,1,0,1,0,0,0,0,0.5214156481331973,1.4923485857926253,0.6311940934260968,0.9366037200056794,5711.95,0.9913004664840407,0.16453354144464455,Low Risk,5,Flight Risks
5837-LXSDN,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.85,1215.45,No,0,0.5,0,1.0,0.0,0.17377394345044514,0,0,Growing,1235.8500000000001,-3.6022727272727266,0,0,1,1,0,0,0.75,4,11.77,-23.1,1,18.85,395.85,0.75,1,0,0,0,0,0,0,-0.196480655938568,-0.4708235485088629,0.40018458043447397,0.4131762033224478,1235.8500000000001,0.9835064882564579,0.2184434858626113,Low Risk,3,Basic Users
5945-AZYHT,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.6,7854.15,No,0,0.5,1,0.0,0.573,0.0026941657785782246,0,0,Loyal,7781.599999999999,-0.5145833333333343,0,1,1,3,0,0,0.25,7,13.7,5.5,0,54.599999999999994,3876.5999999999995,0.75,1,0,0,0,0,0,0,1.4902432992300467,2.460028040945866,0.9655686497231294,0.9366037200056794,7781.599999999999,0.9906779225451648,0.27622354144464456,Low Risk,0,Digital Natives
8325-QRPZR,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525.0,No,1,0.0,1,0.0,1.0,0.5580351457700471,1,0,First Year,526.0500000000001,-9.525000000000006,0,0,0,1,0,0,0.75,3,18.7875,0.575000000000017,0,40.150000000000006,281.05000000000007,0.25,0,0,0,1,0,1,0,0.34526516611558833,-0.7756432391017528,0.5597046713048417,0.21965071702399547,526.0500000000001,0.9980077791480882,0.8145087864425117,Critical Risk,4,Growth Potentials
6384-VMJHP,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.0,5265.2,No,0,1.0,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,5256.0,-0.8739726027397268,1,1,1,4,1,0,0.0,7,9.125,-31.099999999999994,1,18.0,1296.0,1.0,1,0,1,0,0,0,0,0.27380789510844483,1.317059052662193,0.5233565242084339,0.9743717165980406,5256.0,0.99824995244436,0.0006196880441665896,Low Risk,5,Flight Risks
2262-SLNVK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,No,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,70.1,-35.05,0,0,0,0,0,1,1.0,2,23.366666666666664,0.7999999999999972,0,40.099999999999994,40.099999999999994,0.0,0,0,0,1,0,1,0,0.1774236690988095,-0.976472375535536,0.4931847224194235,0.04515121397131904,70.1,1.0,0.9800111036573307,Critical Risk,4,Growth Potentials
7730-CLDSV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,7129.45,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,7102.8,-0.9863013698630283,1,0,1,3,0,0,0.25,6,14.092857142857143,-0.09999999999999432,0,48.650000000000006,3502.8,0.75,1,0,1,0,0,0,0,1.1263097561936661,2.1400876690541035,0.8509867953996876,0.9743717165980406,7102.8,0.9962484867254147,0.08947968804416659,Low Risk,5,Flight Risks
1135-HIORI,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.45,7266.95,No,0,0.5,1,0.0,0.573,0.004827949993831441,0,0,Loyal,7132.8,0.3492307692307577,1,0,1,3,0,0,0.25,7,13.93125,7.3500000000000085,0,56.45,3612.8,0.5,1,0,0,0,0,0,0,1.5517297882361936,2.2007911341225697,0.9794831747834729,0.8369302853897487,7132.8,0.9811951554571197,0.3017569874984578,Moderate Risk,0,Digital Natives
0164-APGRB,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,No,0,1.0,1,0.0,0.573,0.0024787521766663585,0,0,Loyal,8272.800000000001,1.493150684931507,1,1,1,4,1,0,0.0,8,12.766666666666667,5.0,0,54.900000000000006,3952.8,0.75,1,0,1,0,0,0,0,1.6663937812476561,2.743700851707633,0.9904160159023143,0.9743717165980406,8272.800000000001,0.9729386738862433,0.22616968804416657,Low Risk,5,Flight Risks
6481-ESCNL,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,No,1,0.0,0,0.67,0.4666,0.08921851740926011,0,0,Established,2915.95,-4.591666666666669,0,0,0,1,0,0,0.75,5,16.758333333333333,10.0,0,55.55,1610.9499999999998,0.25,1,0,0,0,0,0,0,1.1894580421999785,0.2634897129338971,0.8819395144114723,0.5017038193951441,2915.95,0.9872469531531223,0.410614629352315,Moderate Risk,3,Basic Users
1790-NESIO,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,No,0,1.0,0,0.33,0.08039999999999999,0.3384654251067422,0,0,Growing,265.2,-1.735714285714284,0,0,0,0,0,1,0.0,1,10.2,0.1999999999999993,0,-4.600000000000001,-59.80000000000002,0.25,0,0,0,0,0,0,0,-1.4744025490663168,-0.8920614481094218,0.13481470964077807,0.3181882720431634,265.2,0.9853493613824194,0.18775635627668555,Low Risk,2,Premium Loyalists
1550-EENBN,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,No,1,0.0,1,0.0,1.0,0.07552184450877376,0,0,Established,3234.85,-4.174999999999997,0,1,1,2,0,0,0.5,6,14.907142857142857,5.599999999999994,0,54.349999999999994,1684.85,0.5,1,0,0,0,0,1,0,1.3157546142126038,0.40778736789846515,0.9162998722135454,0.5216527048132897,3234.85,0.9909606440347977,0.6188804611271934,High Risk,0,Digital Natives
5539-TMZLF,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,69.75,-34.875,0,0,0,0,0,1,1.0,2,23.25,0.45000000000000284,0,39.75,39.75,0.25,0,0,0,1,0,1,0,0.1657910900976468,-0.9766268934466192,0.4845236404941076,0.04515121397131904,69.75,1.0,0.9550111036573307,Critical Risk,4,Growth Potentials
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,1,0.0,1,0.0,1.0,0.5580351457700471,1,0,First Year,241.5,0.40625,1,1,0,2,0,0,0.5,3,8.625,-40.07499999999999,1,-0.5,-3.5,0.5,0,0,1,1,0,1,0,-1.0057757950194701,-0.8841368866695747,0.24378815845520374,0.21965071702399547,241.5,0.8443298969072165,0.7395087864425117,Critical Risk,4,Growth Potentials
4446-BZKHU,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Yes,1,0.0,1,0.0,1.0,0.006199210502576996,0,0,Loyal,6438.55,-4.236290322580643,0,0,1,2,0,0,0.5,6,15.078571428571427,6.799999999999997,0,55.55,3388.5499999999997,0.5,1,0,0,0,0,1,0,1.3556377422165908,1.7657128444864008,0.9348289081357376,0.8056935964787733,6438.55,0.9756038853646605,0.6015498026256443,High Risk,0,Digital Natives
5202-IVJNU,Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,Yes,1,0.0,0,1.0,0.427,0.03877420783172201,0,0,Established,1173.9,-1.8175000000000026,0,0,0,1,0,0,0.75,2,10.033333333333333,-39.199999999999996,1,0.10000000000000142,3.9000000000000554,0.25,0,0,1,0,0,0,0,-1.152013931034089,-0.5079740691307641,0.23512707652988782,0.5955558710776657,1173.9,0.9637415950293641,0.38414355195793054,Moderate Risk,1,Value Seekers
5976-JCJRH,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,1,0.0,1,0.0,1.0,0.4345982085070782,1,0,First Year,703.0,-3.190909090909088,0,0,0,0,0,1,1.0,2,23.433333333333334,1.0,0,40.3,403.0,0.25,0,0,0,1,0,1,0,0.18407085709947407,-0.681519757264684,0.49886412040323724,0.2715462161010933,703.0,0.95,0.8336495521267694,Critical Risk,4,Growth Potentials
8198-RKSZG,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,No,1,0.0,0,1.0,0.427,0.3114032239145977,0,0,Growing,1126.3,-4.646666666666675,1,0,1,2,0,0,0.5,6,11.492857142857144,-18.299999999999997,1,30.450000000000003,426.30000000000007,0.5,1,0,0,0,0,0,0,0.5214156481331973,-0.5054355605915374,0.6311940934260968,0.33132187988073264,1126.3,0.990463940388539,0.3773008059786494,Moderate Risk,3,Basic Users
0137-OCGAB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,80.2,-40.1,0,0,1,1,0,0,0.75,3,20.05,5.625000000000014,0,45.2,45.2,0.5,0,0,0,1,0,0,0,0.5131066631323666,-0.9720134301014159,0.6252307255430924,0.04515121397131904,80.2,1.0,0.6076011036573309,High Risk,4,Growth Potentials
3351-NQLDI,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,0,0.5,0,1.0,0.0,0.0037600112358255108,0,0,Loyal,6321.45,-1.0933823529411768,1,1,0,2,0,0,0.5,5,15.725,3.799999999999997,0,49.349999999999994,3306.45,0.75,1,0,0,0,0,0,0,0.9833952141793793,1.7922016292435496,0.8015760329405083,0.8729944625869658,6321.45,0.9968366693291366,0.1259400028089564,Low Risk,5,Flight Risks
9297-EONCV,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,6577.2,0.39246575342465917,1,1,1,4,1,0,0.0,8,10.149999999999999,-18.55000000000001,1,31.349999999999994,2257.2,1.0,1,0,1,0,0,0,0,0.8836873941694119,1.9492580488661442,0.7758057645889536,0.9743717165980406,6577.2,0.9817579277005868,0.014479688044166586,Low Risk,5,Flight Risks
7593-JNWRU,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,Yes,1,0.0,0,0.67,0.4666,0.6065306597126334,1,0,First Year,267.6,-7.342857142857142,0,0,0,0,0,1,1.0,2,14.866666666666667,-24.699999999999996,1,14.600000000000001,87.60000000000001,0.5,0,0,0,1,0,0,0,-0.6700928009859131,-0.892282187982398,0.28063325287519525,0.20254153059775665,267.6,0.9746835443037974,0.5649426649281584,High Risk,1,Value Seekers
4588-YBNIB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,19.6,-9.8,0,0,0,0,0,1,0.0,1,9.8,-0.5999999999999979,0,-5.399999999999999,-5.399999999999999,0.25,0,0,1,1,0,0,0,-1.5009913010689746,-0.9987671027061362,0.04245349992900752,0.04515121397131904,19.6,1.0,0.48260110365733083,Moderate Risk,1,Value Seekers
1069-QJOEE,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,No,0,0.5,1,0.0,0.573,0.12451447144412296,0,0,Established,497.49999999999994,-0.45961538461538254,0,0,0,0,0,1,0.0,1,9.95,-0.3000000000000007,0,-5.100000000000001,-127.50000000000003,0.0,0,0,0,0,0,0,0,-1.491020519067978,-0.7842741681351237,0.07773675990345023,0.4614510861848644,497.49999999999994,0.9840521564694081,0.3316786178610307,Moderate Risk,1,Value Seekers
3336-JORSO,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,0.0,1,0.0,1.0,0.06392786120670757,0,0,Established,3644.85,-2.936764705882368,1,0,1,3,0,0,0.25,7,13.80625,6.3500000000000085,0,55.45,1829.8500000000001,0.5,1,0,0,0,0,1,0,1.5184938482328711,0.6063870316151883,0.9724549197785035,0.540607695584268,3644.85,0.9970925847196127,0.5659819653016769,High Risk,0,Digital Natives
7799-DSEWS,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.35,1299.8,No,1,0.0,1,0.0,1.0,0.22313016014842982,0,0,Growing,1230.3,0.06052631578947398,1,1,0,3,0,0,0.25,6,9.764285714285714,-30.400000000000006,1,18.349999999999994,330.2999999999999,0.5,1,0,0,0,0,1,0,0.11926077409299518,-0.43358473193777125,0.4644327701263666,0.381371574613091,1230.3,0.9435555916511005,0.6057825400371074,High Risk,0,Digital Natives
8766-PAFNE,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,No,0,1.0,0,1.0,0.0,0.0026941657785782246,0,0,Loyal,5616.099999999999,-1.8104166666666544,1,0,1,3,0,0,0.25,7,9.8875,-25.0,1,24.099999999999994,1711.0999999999997,0.75,1,0,1,0,0,0,0,0.47654712912871167,1.449348458536854,0.6000993894647167,0.9366037200056794,5616.099999999999,0.9908760748428906,0.07567354144464455,Low Risk,5,Flight Risks
5315-CKEQK,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,No,0,0.5,1,0.0,0.573,0.09697196786440505,0,0,Established,1428.0,-3.3517241379310363,0,0,0,0,0,1,1.0,2,17.0,-18.299999999999997,1,21.0,588.0,0.25,0,0,0,0,0,0,0,-0.4573827849646494,-0.3973833927696679,0.3428226607979554,0.4925457901462445,1428.0,0.9676696990902729,0.4997929919661013,Moderate Risk,4,Growth Potentials
3130-ICDUP,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,No,1,0.0,0,1.0,0.427,0.8464817248906141,1,1,Onboarding,161.1,-17.85,0,1,0,1,0,0,0.75,3,20.1375,5.9750000000000085,0,45.55,91.1,0.5,0,0,0,1,0,0,0,0.5247392421335293,-0.9243777655131433,0.6343177623171944,0.10556581002413744,161.1,0.8334361505243677,0.5610704312226535,High Risk,3,Basic Users
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,No,1,0.0,0,0.33,0.5074,0.2425210746356487,0,0,Growing,1133.9,-6.863888888888894,1,0,1,3,0,0,0.25,5,11.116666666666667,-23.849999999999994,1,21.700000000000003,368.90000000000003,0.5,0,0,0,0,0,0,0,0.06442147308751339,-0.5319243453486862,0.45896634956694593,0.3683089592503195,1133.9,0.9499074808353157,0.33822026865891214,Moderate Risk,0,Digital Natives
0880-FVFWF,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,No,1,0.0,1,0.0,1.0,0.009403562551495206,0,0,Loyal,4838.400000000001,-0.0421052631579073,0,1,1,2,0,0,0.5,4,17.28,4.450000000000003,0,46.400000000000006,2598.4000000000005,0.75,0,0,0,0,0,1,0,0.719169491152966,1.1657197957496828,0.712835439443419,0.7565668039187846,4838.400000000001,0.9826424763400423,0.5773508906378738,High Risk,0,Digital Natives
4611-ANLQC,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,No,0,0.5,1,0.0,0.573,0.006737946999085467,0,0,Loyal,3003.0,-2.320491803278685,0,1,1,3,0,0,0.25,5,8.341666666666667,-40.5,1,5.049999999999997,302.99999999999983,0.5,1,1,0,0,0,0,0,-0.4889569279678058,0.2779481746138408,0.3269913389180747,0.7949027403095272,3003.0,0.9695406125166445,0.3022344867497713,Moderate Risk,0,Digital Natives
4213-HKBJO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,No,0,1.0,0,1.0,0.0,0.06392786120670757,0,0,Established,848.1,-1.4029411764705877,0,0,0,0,0,1,0.0,1,12.85,5.5,0,0.6999999999999993,23.099999999999977,0.25,0,0,0,0,0,0,0,-1.2982520670487077,-0.6427136875954611,0.22057361919636517,0.540607695584268,848.1,0.9740902131668826,0.0909819653016769,Low Risk,2,Premium Loyalists
2792-LSHWX,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,No,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,83.4,-41.7,1,1,1,3,0,0,0.25,5,13.9,-7.1499999999999915,0,38.400000000000006,38.400000000000006,0.75,0,0,0,1,0,0,0,0.6194616711429987,-0.9706006949143678,0.662075819963084,0.04515121397131904,83.4,1.0,0.48260110365733083,Moderate Risk,3,Basic Users
5028-GZLDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,0.0,0,1.0,0.427,0.8464817248906141,1,1,Onboarding,141.4,-23.800000000000004,0,0,0,0,0,1,1.0,2,23.566666666666666,1.4000000000000057,0,40.7,81.4,0.25,0,0,0,1,0,0,0,0.19736523310080326,-0.945303905471291,0.5075961948033508,0.10556581002413744,141.4,0.9950842696629212,0.6360704312226535,High Risk,3,Basic Users
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,0,1.0,0,1.0,0.0,0.005247518399181385,0,0,Loyal,5332.950000000001,-0.6218750000000028,1,1,0,2,0,0,0.5,4,16.93,2.700000000000003,0,44.650000000000006,2812.9500000000003,0.75,0,0,1,0,0,0,0,0.6610065961471517,1.3667696720564424,0.6803208859860854,0.8261394292205027,5332.950000000001,0.9915915972215713,0.12631187959979534,Low Risk,5,Flight Risks
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,0.0,1,0.0,1.0,0.5580351457700471,1,0,First Year,694.75,-16.068749999999994,0,0,0,1,0,0,0.75,5,16.541666666666668,8.700000000000003,0,54.25,379.75,0.25,1,0,0,1,0,1,0,1.1462513201956595,-0.713637408782727,0.8597188697998012,0.21965071702399547,694.75,0.9578871721164212,0.8145087864425117,Critical Risk,4,Growth Potentials
9018-PCIOK,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,No,0,1.0,0,0.33,0.08039999999999999,0.010220770217146324,0,0,Loyal,3561.25,-0.15892857142857508,0,0,1,2,0,0,0.5,5,10.791666666666666,-25.799999999999997,1,19.75,1086.25,0.5,1,0,0,0,0,0,0,-0.00038860991896550476,0.5894562833579107,0.44270907283827915,0.7463438875479199,3561.25,0.9843217067864412,0.18069519255428657,Low Risk,0,Digital Natives
4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,No,0,0.5,0,0.67,0.039599999999999996,0.004441928425934291,0,0,Loyal,6509.75,0.5090909090909008,1,1,1,3,0,0,0.25,6,14.307142857142859,1.4000000000000057,0,50.150000000000006,3259.7500000000005,1.0,1,0,0,0,0,0,0,1.1761636661986499,1.9255505865084965,0.8742723271333238,0.8480051114581855,6509.75,0.9794570517989479,0.06497048210648357,Low Risk,5,Flight Risks
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,84.8,-42.4,1,0,0,1,0,0,0.75,4,16.96,2.8499999999999943,0,44.8,44.8,0.25,1,0,0,1,0,1,0,0.6659919871476498,-0.9699826232700344,0.6837995172511714,0.04515121397131904,84.8,1.0,0.9050111036573308,Critical Risk,4,Growth Potentials
9953-ZMKSM,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,0,1.0,0,0.33,0.08039999999999999,0.005247518399181385,0,0,Loyal,1590.75,-0.8859375000000007,0,0,0,0,0,1,0.0,1,12.625,5.050000000000001,0,0.25,15.75,0.0,0,0,0,0,0,0,0,-1.3132082400502028,-0.3190207378631027,0.20921482322873775,0.8261394292205027,1590.75,0.9802418721532904,0.12945187959979534,Low Risk,2,Premium Loyalists
0907-HQNTS,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,0,1.0,0,1.0,0.0,0.0029282996948181888,0,0,Loyal,7910.0,-0.4985915492957673,1,1,1,4,1,0,0.0,8,12.555555555555555,3.0999999999999943,0,53.0,3710.0,1.0,1,0,1,0,0,0,0,1.6032454952413433,2.518943513043225,0.9836717307965356,0.9160868947891524,7910.0,0.9901908734673239,0.0007320749237045472,Low Risk,5,Flight Risks
7665-NKLAV,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,0,1.0,0,1.0,0.0,0.049787068367863944,0,0,Established,1463.3999999999999,1.1702702702702723,1,1,0,3,0,0,0.25,4,8.129999999999999,-41.300000000000004,1,0.6499999999999986,23.39999999999995,0.5,0,0,0,0,0,0,0,-0.801374763999037,-0.32429642082723487,0.2658668181172796,0.57042453499929,1463.3999999999999,0.9426727670035508,0.112446767091966,Low Risk,5,Flight Risks
6769-DCQLI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,0,0.5,0,0.67,0.039599999999999996,0.013123728736940968,0,0,Loyal,5460.0,-2.6066037735848937,1,0,1,3,0,0,0.25,7,13.125,0.9000000000000057,0,50.0,2600.0,0.75,1,0,0,0,0,0,0,1.3373579752147637,1.3884242535954117,0.9259548487860286,0.7165270481328979,5460.0,0.9939296832082037,0.09214093218423525,Low Risk,5,Flight Risks
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,1,0.0,1,0.0,1.0,0.1598797460796939,0,0,Growing,1197.9,-5.434782608695656,0,1,0,1,0,0,0.75,3,13.6125,-20.124999999999986,1,19.450000000000003,427.9000000000001,0.5,0,0,0,0,0,1,0,-0.3427187919531868,-0.5097179141272764,0.36326849353968477,0.4240380519664915,1197.9,0.9411543915255649,0.6899699365199236,High Risk,4,Growth Potentials
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,1,0.0,0,0.67,0.4666,0.1598797460796939,0,0,Growing,2088.9,-1.7847826086956502,1,0,1,3,0,0,0.25,6,13.564285714285715,-3.799999999999997,0,44.95,988.9000000000001,0.75,1,0,0,0,0,0,0,1.003336778181373,-0.06141730609983049,0.8140707085048985,0.4240380519664915,2088.9,0.9742092923106368,0.2782799365199235,Low Risk,3,Basic Users
8250-ZNGGW,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,No,1,0.0,0,1.0,0.427,0.6592406302004438,1,0,First Year,299.5,-11.924999999999997,1,1,1,3,0,0,0.25,5,9.983333333333333,-30.65,1,14.899999999999999,74.5,0.75,0,0,0,1,0,0,0,-0.1615829189350795,-0.8803401608543835,0.4118983387760897,0.18529035922192247,299.5,0.9612312811980034,0.38926015755011095,Moderate Risk,3,Basic Users
